user_id,news_id,rank
U24486,N39765,10
U39134,N38215,1
U39134,N7618,2
U39134,N41220,3
U39134,N4936,4
U39134,N19318,5
U39134,N16844,6
U39134,N14726,7
U39134,N41122,8
U39134,N14523,9
U39134,N39765,10
U76190,N56798,1
U76190,N38457,2
U76190,N41735,3
U76190,N15649,4
U76190,N3743,5
U76190,N58559,6
U76190,N41428,7
U76190,N21101,8
U76190,N56304,9
U76190,N33189,10
U63879,N38215,1
U63879,N7618,2
U63879,N41220,3
U63879,N4936,4
U63879,N19318,5
U63879,N16844,6
U63879,N14726,7
U63879,N41122,8
U63879,N14523,9
U63879,N39765,10
U26229,N38215,1
U26229,N7618,2
U26229,N41220,3
U26229,N4936,4
U26229,N19318,5
U26229,N16844,6
U26229,N14726,7
U26229,N41122,8
U26229,N14523,9
U26229,N39765,10
U61171,N38215,1
U61171,N7618,2
U61171,N41220,3
U61171,N4936,4
U61171,N19318,5
U61171,N16844,6
U61171,N14726,7
U61171,N41122,8
U61171,N14523,9
U61171,N39765,10
U82764,N38215,1
U82764,N7618,2
U82764,N41220,3
U82764,N4936,4
U82764,N19318,5
U82764,N16844,6
U82764,N14726,7
U82764,N41122,8
U82764,N14523,9
U82764,N39765,10
U85811,N38215,1
U85811,N7618,2
U85811,N41220,3
U85811,N4936,4
U85811,N19318,5
U85811,N16844,6
U85811,N14726,7
U85811,N41122,8
U85811,N14523,9
U85811,N39765,10
U93356,N38215,1
U93356,N7618,2
U93356,N41220,3
U93356,N4936,4
U93356,N19318,5
U93356,N16844,6
U93356,N14726,7
U93356,N41122,8
U93356,N14523,9
U93356,N39765,10
U86925,N38215,1
U86925,N7618,2
U86925,N41220,3
U86925,N4936,4
U86925,N19318,5
U86925,N16844,6
U86925,N14726,7
U86925,N41122,8
U86925,N14523,9
U86925,N39765,10
U9292,N38215,1
U9292,N7618,2
U9292,N41220,3
U9292,N4936,4
U9292,N19318,5
U9292,N16844,6
U9292,N14726,7
U9292,N41122,8
U9292,N14523,9
U9292,N39765,10
U571,N38215,1
U571,N7618,2
U571,N41220,3
U571,N4936,4
U571,N19318,5
U571,N16844,6
U571,N14726,7
U571,N41122,8
U571,N14523,9
U571,N39765,10
U43084,N38215,1
U43084,N7618,2
U43084,N41220,3
U43084,N4936,4
U43084,N19318,5
U43084,N16844,6
U43084,N14726,7
U43084,N41122,8
U43084,N14523,9
U43084,N39765,10
U5349,N34334,1
U5349,N62776,2
U5349,N50084,3
U5349,N49399,4
U5349,N3252,5
U5349,N26674,6
U5349,N55689,7
U5349,N22009,8
U5349,N25960,9
U5349,N42341,10
U32402,N38215,1
U32402,N7618,2
U32402,N41220,3
U32402,N4936,4
U32402,N19318,5
U32402,N16844,6
U32402,N14726,7
U32402,N41122,8
U32402,N14523,9
U32402,N39765,10
U40905,N38215,1
U40905,N7618,2
U40905,N41220,3
U40905,N4936,4
U40905,N19318,5
U40905,N16844,6
U40905,N14726,7
U40905,N41122,8
U40905,N14523,9
U40905,N39765,10
U2185,N38215,1
U2185,N7618,2
U2185,N41220,3
U2185,N4936,4
U2185,N19318,5
U2185,N16844,6
U2185,N14726,7
U2185,N41122,8
U2185,N14523,9
U2185,N39765,10
U57284,N38215,1
U57284,N7618,2
U57284,N41220,3
U57284,N4936,4
U57284,N19318,5
U57284,N16844,6
U57284,N14726,7
U57284,N41122,8
U57284,N14523,9
U57284,N39765,10
U14676,N38215,1
U14676,N7618,2
U14676,N41220,3
U14676,N4936,4
U14676,N19318,5
U14676,N16844,6
U14676,N14726,7
U14676,N41122,8
U14676,N14523,9
U14676,N39765,10
U85977,N38215,1
U85977,N7618,2
U85977,N41220,3
U85977,N4936,4
U85977,N19318,5
U85977,N16844,6
U85977,N14726,7
U85977,N41122,8
U85977,N14523,9
U85977,N39765,10
U43008,N38215,1
U43008,N7618,2
U43008,N41220,3
U43008,N4936,4
U43008,N19318,5
U43008,N16844,6
U43008,N14726,7
U43008,N41122,8
U43008,N14523,9
U43008,N39765,10
U81968,N38215,1
U81968,N7618,2
U81968,N41220,3
U81968,N4936,4
U81968,N19318,5
U81968,N16844,6
U81968,N14726,7
U81968,N41122,8
U81968,N14523,9
U81968,N39765,10
U69293,N38215,1
U69293,N7618,2
U69293,N41220,3
U69293,N4936,4
U69293,N19318,5
U69293,N16844,6
U69293,N14726,7
U69293,N41122,8
U69293,N14523,9
U69293,N39765,10
U15864,N38215,1
U15864,N7618,2
U15864,N41220,3
U15864,N4936,4
U15864,N19318,5
U15864,N16844,6
U15864,N14726,7
U15864,N41122,8
U15864,N14523,9
U15864,N39765,10
U6287,N38215,1
U6287,N7618,2
U6287,N41220,3
U6287,N4936,4
U6287,N19318,5
U6287,N16844,6
U6287,N14726,7
U6287,N41122,8
U6287,N14523,9
U6287,N39765,10
U29032,N38215,1
U29032,N7618,2
U29032,N41220,3
U29032,N4936,4
U29032,N19318,5
U29032,N16844,6
U29032,N14726,7
U29032,N41122,8
U29032,N14523,9
U29032,N39765,10
U40511,N38215,1
U40511,N7618,2
U40511,N41220,3
U40511,N4936,4
U40511,N19318,5
U40511,N16844,6
U40511,N14726,7
U40511,N41122,8
U40511,N14523,9
U40511,N39765,10
U74704,N38215,1
U74704,N7618,2
U74704,N41220,3
U74704,N4936,4
U74704,N19318,5
U74704,N16844,6
U74704,N14726,7
U74704,N41122,8
U74704,N14523,9
U74704,N39765,10
U74263,N38215,1
U74263,N7618,2
U74263,N41220,3
U74263,N4936,4
U74263,N19318,5
U74263,N16844,6
U74263,N14726,7
U74263,N41122,8
U74263,N14523,9
U74263,N39765,10
U91460,N38215,1
U91460,N7618,2
U91460,N41220,3
U91460,N4936,4
U91460,N19318,5
U91460,N16844,6
U91460,N14726,7
U91460,N41122,8
U91460,N14523,9
U91460,N39765,10
U83360,N38215,1
U83360,N7618,2
U83360,N41220,3
U83360,N4936,4
U83360,N19318,5
U83360,N16844,6
U83360,N14726,7
U83360,N41122,8
U83360,N14523,9
U83360,N39765,10
U2005,N24265,1
U2005,N14838,2
U2005,N37717,3
U2005,N21864,4
U2005,N17595,5
U2005,N30892,6
U2005,N20875,7
U2005,N23376,8
U2005,N3640,9
U2005,N47548,10
U34309,N38215,1
U34309,N7618,2
U34309,N41220,3
U34309,N4936,4
U34309,N19318,5
U34309,N16844,6
U34309,N14726,7
U34309,N41122,8
U34309,N14523,9
U34309,N39765,10
U62614,N53585,1
U62614,N55689,2
U62614,N35729,3
U62614,N44670,4
U62614,N47817,5
U62614,N33619,6
U62614,N49685,7
U62614,N61623,8
U62614,N846,9
U62614,N54305,10
U23031,N38215,1
U23031,N7618,2
U23031,N41220,3
U23031,N4936,4
U23031,N19318,5
U23031,N16844,6
U23031,N14726,7
U23031,N41122,8
U23031,N14523,9
U23031,N39765,10
U83558,N38215,1
U83558,N7618,2
U83558,N41220,3
U83558,N4936,4
U83558,N19318,5
U83558,N16844,6
U83558,N14726,7
U83558,N41122,8
U83558,N14523,9
U83558,N39765,10
U38109,N38215,1
U38109,N7618,2
U38109,N41220,3
U38109,N4936,4
U38109,N19318,5
U38109,N16844,6
U38109,N14726,7
U38109,N41122,8
U38109,N14523,9
U38109,N39765,10
U52829,N38215,1
U52829,N7618,2
U52829,N41220,3
U52829,N4936,4
U52829,N19318,5
U52829,N16844,6
U52829,N14726,7
U52829,N41122,8
U52829,N14523,9
U52829,N39765,10
U13491,N38215,1
U13491,N7618,2
U13491,N41220,3
U13491,N4936,4
U13491,N19318,5
U13491,N16844,6
U13491,N14726,7
U13491,N41122,8
U13491,N14523,9
U13491,N39765,10
U65151,N38215,1
U65151,N7618,2
U65151,N41220,3
U65151,N4936,4
U65151,N19318,5
U65151,N16844,6
U65151,N14726,7
U65151,N41122,8
U65151,N14523,9
U65151,N39765,10
U54293,N38215,1
U54293,N7618,2
U54293,N41220,3
U54293,N4936,4
U54293,N19318,5
U54293,N16844,6
U54293,N14726,7
U54293,N41122,8
U54293,N14523,9
U54293,N39765,10
U86901,N38215,1
U86901,N7618,2
U86901,N41220,3
U86901,N4936,4
U86901,N19318,5
U86901,N16844,6
U86901,N14726,7
U86901,N41122,8
U86901,N14523,9
U86901,N39765,10
U17878,N38215,1
U17878,N7618,2
U17878,N41220,3
U17878,N4936,4
U17878,N19318,5
U17878,N16844,6
U17878,N14726,7
U17878,N41122,8
U17878,N14523,9
U17878,N39765,10
U82049,N38215,1
U82049,N7618,2
U82049,N41220,3
U82049,N4936,4
U82049,N19318,5
U82049,N16844,6
U82049,N14726,7
U82049,N41122,8
U82049,N14523,9
U82049,N39765,10
U39418,N38215,1
U39418,N7618,2
U39418,N41220,3
U39418,N4936,4
U39418,N19318,5
U39418,N16844,6
U39418,N14726,7
U39418,N41122,8
U39418,N14523,9
U39418,N39765,10
U80204,N38215,1
U80204,N7618,2
U80204,N41220,3
U80204,N4936,4
U80204,N19318,5
U80204,N16844,6
U80204,N14726,7
U80204,N41122,8
U80204,N14523,9
U80204,N39765,10
U87517,N38215,1
U87517,N7618,2
U87517,N41220,3
U87517,N4936,4
U87517,N19318,5
U87517,N16844,6
U87517,N14726,7
U87517,N41122,8
U87517,N14523,9
U87517,N39765,10
U74953,N38215,1
U74953,N7618,2
U74953,N41220,3
U74953,N4936,4
U74953,N19318,5
U74953,N16844,6
U74953,N14726,7
U74953,N41122,8
U74953,N14523,9
U74953,N39765,10
U37929,N38215,1
U37929,N7618,2
U37929,N41220,3
U37929,N4936,4
U37929,N19318,5
U37929,N16844,6
U37929,N14726,7
U37929,N41122,8
U37929,N14523,9
U37929,N39765,10
U28203,N38215,1
U28203,N7618,2
U28203,N41220,3
U28203,N4936,4
U28203,N19318,5
U28203,N16844,6
U28203,N14726,7
U28203,N41122,8
U28203,N14523,9
U28203,N39765,10
U56498,N38215,1
U56498,N7618,2
U56498,N41220,3
U56498,N4936,4
U56498,N19318,5
U56498,N16844,6
U56498,N14726,7
U56498,N41122,8
U56498,N14523,9
U56498,N39765,10
U74774,N38215,1
U74774,N7618,2
U74774,N41220,3
U74774,N4936,4
U74774,N19318,5
U74774,N16844,6
U74774,N14726,7
U74774,N41122,8
U74774,N14523,9
U74774,N39765,10
U61666,N38215,1
U61666,N7618,2
U61666,N41220,3
U61666,N4936,4
U61666,N19318,5
U61666,N16844,6
U61666,N14726,7
U61666,N41122,8
U61666,N14523,9
U61666,N39765,10
U93514,N38215,1
U93514,N7618,2
U93514,N41220,3
U93514,N4936,4
U93514,N19318,5
U93514,N16844,6
U93514,N14726,7
U93514,N41122,8
U93514,N14523,9
U93514,N39765,10
U67088,N38215,1
U67088,N7618,2
U67088,N41220,3
U67088,N4936,4
U67088,N19318,5
U67088,N16844,6
U67088,N14726,7
U67088,N41122,8
U67088,N14523,9
U67088,N39765,10
U63049,N64530,1
U63049,N3265,2
U63049,N36545,3
U63049,N4950,4
U63049,N28365,5
U63049,N44796,6
U63049,N29296,7
U63049,N60364,8
U63049,N24064,9
U63049,N60607,10
U79036,N38215,1
U79036,N7618,2
U79036,N41220,3
U79036,N4936,4
U79036,N19318,5
U79036,N16844,6
U79036,N14726,7
U79036,N41122,8
U79036,N14523,9
U79036,N39765,10
U41834,N38215,1
U41834,N7618,2
U41834,N41220,3
U41834,N4936,4
U41834,N19318,5
U41834,N16844,6
U41834,N14726,7
U41834,N41122,8
U41834,N14523,9
U41834,N39765,10
U49180,N38215,1
U49180,N7618,2
U49180,N41220,3
U49180,N4936,4
U49180,N19318,5
U49180,N16844,6
U49180,N14726,7
U49180,N41122,8
U49180,N14523,9
U49180,N39765,10
U53789,N38215,1
U53789,N7618,2
U53789,N41220,3
U53789,N4936,4
U53789,N19318,5
U53789,N16844,6
U53789,N14726,7
U53789,N41122,8
U53789,N14523,9
U53789,N39765,10
U38218,N38215,1
U38218,N7618,2
U38218,N41220,3
U38218,N4936,4
U38218,N19318,5
U38218,N16844,6
U38218,N14726,7
U38218,N41122,8
U38218,N14523,9
U38218,N39765,10
U29610,N38215,1
U29610,N7618,2
U29610,N41220,3
U29610,N4936,4
U29610,N19318,5
U29610,N16844,6
U29610,N14726,7
U29610,N41122,8
U29610,N14523,9
U29610,N39765,10
U4032,N38215,1
U4032,N7618,2
U4032,N41220,3
U4032,N4936,4
U4032,N19318,5
U4032,N16844,6
U4032,N14726,7
U4032,N41122,8
U4032,N14523,9
U4032,N39765,10
U60977,N38215,1
U60977,N7618,2
U60977,N41220,3
U60977,N4936,4
U60977,N19318,5
U60977,N16844,6
U60977,N14726,7
U60977,N41122,8
U60977,N14523,9
U60977,N39765,10
U10171,N38215,1
U10171,N7618,2
U10171,N41220,3
U10171,N4936,4
U10171,N19318,5
U10171,N16844,6
U10171,N14726,7
U10171,N41122,8
U10171,N14523,9
U10171,N39765,10
U84804,N38215,1
U84804,N7618,2
U84804,N41220,3
U84804,N4936,4
U84804,N19318,5
U84804,N16844,6
U84804,N14726,7
U84804,N41122,8
U84804,N14523,9
U84804,N39765,10
U54878,N38215,1
U54878,N7618,2
U54878,N41220,3
U54878,N4936,4
U54878,N19318,5
U54878,N16844,6
U54878,N14726,7
U54878,N41122,8
U54878,N14523,9
U54878,N39765,10
U87159,N55346,1
U87159,N52409,2
U87159,N62541,3
U87159,N5370,4
U87159,N51287,5
U87159,N29106,6
U87159,N38053,7
U87159,N5142,8
U87159,N3841,9
U87159,N11323,10
U22150,N38215,1
U22150,N7618,2
U22150,N41220,3
U22150,N4936,4
U22150,N19318,5
U22150,N16844,6
U22150,N14726,7
U22150,N41122,8
U22150,N14523,9
U22150,N39765,10
U71980,N38215,1
U71980,N7618,2
U71980,N41220,3
U71980,N4936,4
U71980,N19318,5
U71980,N16844,6
U71980,N14726,7
U71980,N41122,8
U71980,N14523,9
U71980,N39765,10
U6159,N38215,1
U6159,N7618,2
U6159,N41220,3
U6159,N4936,4
U6159,N19318,5
U6159,N16844,6
U6159,N14726,7
U6159,N41122,8
U6159,N14523,9
U6159,N39765,10
U76419,N38215,1
U76419,N7618,2
U76419,N41220,3
U76419,N4936,4
U76419,N19318,5
U76419,N16844,6
U76419,N14726,7
U76419,N41122,8
U76419,N14523,9
U76419,N39765,10
U47937,N38215,1
U47937,N7618,2
U47937,N41220,3
U47937,N4936,4
U47937,N19318,5
U47937,N16844,6
U47937,N14726,7
U47937,N41122,8
U47937,N14523,9
U47937,N39765,10
U32783,N38215,1
U32783,N7618,2
U32783,N41220,3
U32783,N4936,4
U32783,N19318,5
U32783,N16844,6
U32783,N14726,7
U32783,N41122,8
U32783,N14523,9
U32783,N39765,10
U72937,N38215,1
U72937,N7618,2
U72937,N41220,3
U72937,N4936,4
U72937,N19318,5
U72937,N16844,6
U72937,N14726,7
U72937,N41122,8
U72937,N14523,9
U72937,N39765,10
U31293,N38215,1
U31293,N7618,2
U31293,N41220,3
U31293,N4936,4
U31293,N19318,5
U31293,N16844,6
U31293,N14726,7
U31293,N41122,8
U31293,N14523,9
U31293,N39765,10
U17378,N38215,1
U17378,N7618,2
U17378,N41220,3
U17378,N4936,4
U17378,N19318,5
U17378,N16844,6
U17378,N14726,7
U17378,N41122,8
U17378,N14523,9
U17378,N39765,10
U14450,N38215,1
U14450,N7618,2
U14450,N41220,3
U14450,N4936,4
U14450,N19318,5
U14450,N16844,6
U14450,N14726,7
U14450,N41122,8
U14450,N14523,9
U14450,N39765,10
U6007,N38215,1
U6007,N7618,2
U6007,N41220,3
U6007,N4936,4
U6007,N19318,5
U6007,N16844,6
U6007,N14726,7
U6007,N41122,8
U6007,N14523,9
U6007,N39765,10
U51647,N38215,1
U51647,N7618,2
U51647,N41220,3
U51647,N4936,4
U51647,N19318,5
U51647,N16844,6
U51647,N14726,7
U51647,N41122,8
U51647,N14523,9
U51647,N39765,10
U13650,N38215,1
U13650,N7618,2
U13650,N41220,3
U13650,N4936,4
U13650,N19318,5
U13650,N16844,6
U13650,N14726,7
U13650,N41122,8
U13650,N14523,9
U13650,N39765,10
U56598,N44453,1
U56598,N31050,2
U56598,N13560,3
U56598,N42112,4
U56598,N53628,5
U56598,N62358,6
U56598,N47362,7
U56598,N14666,8
U56598,N64734,9
U56598,N36927,10
U41715,N38215,1
U41715,N7618,2
U41715,N41220,3
U41715,N4936,4
U41715,N19318,5
U41715,N16844,6
U41715,N14726,7
U41715,N41122,8
U41715,N14523,9
U41715,N39765,10
U25501,N38215,1
U25501,N7618,2
U25501,N41220,3
U25501,N4936,4
U25501,N19318,5
U25501,N16844,6
U25501,N14726,7
U25501,N41122,8
U25501,N14523,9
U25501,N39765,10
U49222,N38215,1
U49222,N7618,2
U49222,N41220,3
U49222,N4936,4
U49222,N19318,5
U49222,N16844,6
U49222,N14726,7
U49222,N41122,8
U49222,N14523,9
U49222,N39765,10
U64276,N38215,1
U64276,N7618,2
U64276,N41220,3
U64276,N4936,4
U64276,N19318,5
U64276,N16844,6
U64276,N14726,7
U64276,N41122,8
U64276,N14523,9
U64276,N39765,10
U35171,N18571,1
U35171,N58306,2
U35171,N36494,3
U35171,N32692,4
U35171,N20383,5
U35171,N24622,6
U35171,N8821,7
U35171,N53960,8
U35171,N51090,9
U35171,N63776,10
U20678,N38215,1
U20678,N7618,2
U20678,N41220,3
U20678,N4936,4
U20678,N19318,5
U20678,N16844,6
U20678,N14726,7
U20678,N41122,8
U20678,N14523,9
U20678,N39765,10
U64722,N38215,1
U64722,N7618,2
U64722,N41220,3
U64722,N4936,4
U64722,N19318,5
U64722,N16844,6
U64722,N14726,7
U64722,N41122,8
U64722,N14523,9
U64722,N39765,10
U22121,N38215,1
U22121,N7618,2
U22121,N41220,3
U22121,N4936,4
U22121,N19318,5
U22121,N16844,6
U22121,N14726,7
U22121,N41122,8
U22121,N14523,9
U22121,N39765,10
U9540,N38215,1
U9540,N7618,2
U9540,N41220,3
U9540,N4936,4
U9540,N19318,5
U9540,N16844,6
U9540,N14726,7
U9540,N41122,8
U9540,N14523,9
U9540,N39765,10
U22432,N38215,1
U22432,N7618,2
U22432,N41220,3
U22432,N4936,4
U22432,N19318,5
U22432,N16844,6
U22432,N14726,7
U22432,N41122,8
U22432,N14523,9
U22432,N39765,10
U26386,N38215,1
U26386,N7618,2
U26386,N41220,3
U26386,N4936,4
U26386,N19318,5
U26386,N16844,6
U26386,N14726,7
U26386,N41122,8
U26386,N14523,9
U26386,N39765,10
U2497,N38215,1
U2497,N7618,2
U2497,N41220,3
U2497,N4936,4
U2497,N19318,5
U2497,N16844,6
U2497,N14726,7
U2497,N41122,8
U2497,N14523,9
U2497,N39765,10
U46638,N38215,1
U46638,N7618,2
U46638,N41220,3
U46638,N4936,4
U46638,N19318,5
U46638,N16844,6
U46638,N14726,7
U46638,N41122,8
U46638,N14523,9
U46638,N39765,10
U7406,N38215,1
U7406,N7618,2
U7406,N41220,3
U7406,N4936,4
U7406,N19318,5
U7406,N16844,6
U7406,N14726,7
U7406,N41122,8
U7406,N14523,9
U7406,N39765,10
U80939,N39683,1
U80939,N51725,2
U80939,N61811,3
U80939,N18354,4
U80939,N20767,5
U80939,N26718,6
U80939,N56051,7
U80939,N1996,8
U80939,N14947,9
U80939,N25960,10
U27460,N38215,1
U27460,N7618,2
U27460,N41220,3
U27460,N4936,4
U27460,N19318,5
U27460,N16844,6
U27460,N14726,7
U27460,N41122,8
U27460,N14523,9
U27460,N39765,10
U16928,N38215,1
U16928,N7618,2
U16928,N41220,3
U16928,N4936,4
U16928,N19318,5
U16928,N16844,6
U16928,N14726,7
U16928,N41122,8
U16928,N14523,9
U16928,N39765,10
U17848,N38215,1
U17848,N7618,2
U17848,N41220,3
U17848,N4936,4
U17848,N19318,5
U17848,N16844,6
U17848,N14726,7
U17848,N41122,8
U17848,N14523,9
U17848,N39765,10
U66208,N38215,1
U66208,N7618,2
U66208,N41220,3
U66208,N4936,4
U66208,N19318,5
U66208,N16844,6
U66208,N14726,7
U66208,N41122,8
U66208,N14523,9
U66208,N39765,10
U22413,N38215,1
U22413,N7618,2
U22413,N41220,3
U22413,N4936,4
U22413,N19318,5
U22413,N16844,6
U22413,N14726,7
U22413,N41122,8
U22413,N14523,9
U22413,N39765,10
U92791,N38215,1
U92791,N7618,2
U92791,N41220,3
U92791,N4936,4
U92791,N19318,5
U92791,N16844,6
U92791,N14726,7
U92791,N41122,8
U92791,N14523,9
U92791,N39765,10
U77874,N38215,1
U77874,N7618,2
U77874,N41220,3
U77874,N4936,4
U77874,N19318,5
U77874,N16844,6
U77874,N14726,7
U77874,N41122,8
U77874,N14523,9
U77874,N39765,10
U49539,N38215,1
U49539,N7618,2
U49539,N41220,3
U49539,N4936,4
U49539,N19318,5
U49539,N16844,6
U49539,N14726,7
U49539,N41122,8
U49539,N14523,9
U49539,N39765,10
U815,N38215,1
U815,N7618,2
U815,N41220,3
U815,N4936,4
U815,N19318,5
U815,N16844,6
U815,N14726,7
U815,N41122,8
U815,N14523,9
U815,N39765,10
U82766,N38215,1
U82766,N7618,2
U82766,N41220,3
U82766,N4936,4
U82766,N19318,5
U82766,N16844,6
U82766,N14726,7
U82766,N41122,8
U82766,N14523,9
U82766,N39765,10
U26212,N38215,1
U26212,N7618,2
U26212,N41220,3
U26212,N4936,4
U26212,N19318,5
U26212,N16844,6
U26212,N14726,7
U26212,N41122,8
U26212,N14523,9
U26212,N39765,10
U34690,N38215,1
U34690,N7618,2
U34690,N41220,3
U34690,N4936,4
U34690,N19318,5
U34690,N16844,6
U34690,N14726,7
U34690,N41122,8
U34690,N14523,9
U34690,N39765,10
U3002,N38215,1
U3002,N7618,2
U3002,N41220,3
U3002,N4936,4
U3002,N19318,5
U3002,N16844,6
U3002,N14726,7
U3002,N41122,8
U3002,N14523,9
U3002,N39765,10
U14724,N38215,1
U14724,N7618,2
U14724,N41220,3
U14724,N4936,4
U14724,N19318,5
U14724,N16844,6
U14724,N14726,7
U14724,N41122,8
U14724,N14523,9
U14724,N39765,10
U89839,N14592,1
U89839,N32062,2
U89839,N15332,3
U89839,N43195,4
U89839,N3841,5
U89839,N55689,6
U89839,N39944,7
U89839,N64365,8
U89839,N44171,9
U89839,N55304,10
U49578,N38215,1
U49578,N7618,2
U49578,N41220,3
U49578,N4936,4
U49578,N19318,5
U49578,N16844,6
U49578,N14726,7
U49578,N41122,8
U49578,N14523,9
U49578,N39765,10
U42600,N38215,1
U42600,N7618,2
U42600,N41220,3
U42600,N4936,4
U42600,N19318,5
U42600,N16844,6
U42600,N14726,7
U42600,N41122,8
U42600,N14523,9
U42600,N39765,10
U41836,N38215,1
U41836,N7618,2
U41836,N41220,3
U41836,N4936,4
U41836,N19318,5
U41836,N16844,6
U41836,N14726,7
U41836,N41122,8
U41836,N14523,9
U41836,N39765,10
U20315,N38215,1
U20315,N7618,2
U20315,N41220,3
U20315,N4936,4
U20315,N19318,5
U20315,N16844,6
U20315,N14726,7
U20315,N41122,8
U20315,N14523,9
U20315,N39765,10
U6789,N38215,1
U6789,N7618,2
U6789,N41220,3
U6789,N4936,4
U6789,N19318,5
U6789,N16844,6
U6789,N14726,7
U6789,N41122,8
U6789,N14523,9
U6789,N39765,10
U35474,N38215,1
U35474,N7618,2
U35474,N41220,3
U35474,N4936,4
U35474,N19318,5
U35474,N16844,6
U35474,N14726,7
U35474,N41122,8
U35474,N14523,9
U35474,N39765,10
U53564,N38215,1
U53564,N7618,2
U53564,N41220,3
U53564,N4936,4
U53564,N19318,5
U53564,N16844,6
U53564,N14726,7
U53564,N41122,8
U53564,N14523,9
U53564,N39765,10
U51110,N38215,1
U51110,N7618,2
U51110,N41220,3
U51110,N4936,4
U51110,N19318,5
U51110,N16844,6
U51110,N14726,7
U51110,N41122,8
U51110,N14523,9
U51110,N39765,10
U54786,N38215,1
U54786,N7618,2
U54786,N41220,3
U54786,N4936,4
U54786,N19318,5
U54786,N16844,6
U54786,N14726,7
U54786,N41122,8
U54786,N14523,9
U54786,N39765,10
U59740,N38215,1
U59740,N7618,2
U59740,N41220,3
U59740,N4936,4
U59740,N19318,5
U59740,N16844,6
U59740,N14726,7
U59740,N41122,8
U59740,N14523,9
U59740,N39765,10
U71715,N38215,1
U71715,N7618,2
U71715,N41220,3
U71715,N4936,4
U71715,N19318,5
U71715,N16844,6
U71715,N14726,7
U71715,N41122,8
U71715,N14523,9
U71715,N39765,10
U69004,N38215,1
U69004,N7618,2
U69004,N41220,3
U69004,N4936,4
U69004,N19318,5
U69004,N16844,6
U69004,N14726,7
U69004,N41122,8
U69004,N14523,9
U69004,N39765,10
U44474,N38215,1
U44474,N7618,2
U44474,N41220,3
U44474,N4936,4
U44474,N19318,5
U44474,N16844,6
U44474,N14726,7
U44474,N41122,8
U44474,N14523,9
U44474,N39765,10
U69348,N38215,1
U69348,N7618,2
U69348,N41220,3
U69348,N4936,4
U69348,N19318,5
U69348,N16844,6
U69348,N14726,7
U69348,N41122,8
U69348,N14523,9
U69348,N39765,10
U82054,N38215,1
U82054,N7618,2
U82054,N41220,3
U82054,N4936,4
U82054,N19318,5
U82054,N16844,6
U82054,N14726,7
U82054,N41122,8
U82054,N14523,9
U82054,N39765,10
U60763,N38215,1
U60763,N7618,2
U60763,N41220,3
U60763,N4936,4
U60763,N19318,5
U60763,N16844,6
U60763,N14726,7
U60763,N41122,8
U60763,N14523,9
U60763,N39765,10
U70255,N38215,1
U70255,N7618,2
U70255,N41220,3
U70255,N4936,4
U70255,N19318,5
U70255,N16844,6
U70255,N14726,7
U70255,N41122,8
U70255,N14523,9
U70255,N39765,10
U65142,N38215,1
U65142,N7618,2
U65142,N41220,3
U65142,N4936,4
U65142,N19318,5
U65142,N16844,6
U65142,N14726,7
U65142,N41122,8
U65142,N14523,9
U65142,N39765,10
U13994,N38215,1
U13994,N7618,2
U13994,N41220,3
U13994,N4936,4
U13994,N19318,5
U13994,N16844,6
U13994,N14726,7
U13994,N41122,8
U13994,N14523,9
U13994,N39765,10
U34625,N38215,1
U34625,N7618,2
U34625,N41220,3
U34625,N4936,4
U34625,N19318,5
U34625,N16844,6
U34625,N14726,7
U34625,N41122,8
U34625,N14523,9
U34625,N39765,10
U962,N38215,1
U962,N7618,2
U962,N41220,3
U962,N4936,4
U962,N19318,5
U962,N16844,6
U962,N14726,7
U962,N41122,8
U962,N14523,9
U962,N39765,10
U5047,N38215,1
U5047,N7618,2
U5047,N41220,3
U5047,N4936,4
U5047,N19318,5
U5047,N16844,6
U5047,N14726,7
U5047,N41122,8
U5047,N14523,9
U5047,N39765,10
U93246,N38215,1
U93246,N7618,2
U93246,N41220,3
U93246,N4936,4
U93246,N19318,5
U93246,N16844,6
U93246,N14726,7
U93246,N41122,8
U93246,N14523,9
U93246,N39765,10
U44354,N38215,1
U44354,N7618,2
U44354,N41220,3
U44354,N4936,4
U44354,N19318,5
U44354,N16844,6
U44354,N14726,7
U44354,N41122,8
U44354,N14523,9
U44354,N39765,10
U58502,N38215,1
U58502,N7618,2
U58502,N41220,3
U58502,N4936,4
U58502,N19318,5
U58502,N16844,6
U58502,N14726,7
U58502,N41122,8
U58502,N14523,9
U58502,N39765,10
U54824,N38215,1
U54824,N7618,2
U54824,N41220,3
U54824,N4936,4
U54824,N19318,5
U54824,N16844,6
U54824,N14726,7
U54824,N41122,8
U54824,N14523,9
U54824,N39765,10
U89293,N38215,1
U89293,N7618,2
U89293,N41220,3
U89293,N4936,4
U89293,N19318,5
U89293,N16844,6
U89293,N14726,7
U89293,N41122,8
U89293,N14523,9
U89293,N39765,10
U89988,N40129,1
U89988,N54060,2
U89988,N10402,3
U89988,N19688,4
U89988,N64513,5
U89988,N35892,6
U89988,N55173,7
U89988,N44407,8
U89988,N65038,9
U89988,N55973,10
U44149,N38215,1
U44149,N7618,2
U44149,N41220,3
U44149,N4936,4
U44149,N19318,5
U44149,N16844,6
U44149,N14726,7
U44149,N41122,8
U44149,N14523,9
U44149,N39765,10
U23498,N38215,1
